,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,year
31,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,audio_features,3rfhI32Il2hVRKDkuGeeen,spotify:track:3rfhI32Il2hVRKDkuGeeen,https://api.spotify.com/v1/tracks/3rfhI32Il2hVRKDkuGeeen,https://api.spotify.com/v1/audio-analysis/3rfhI32Il2hVRKDkuGeeen,234453,4,Hey Baby,2002
32,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,audio_features,45hOioMDJktr86iKDHC8gr,spotify:track:45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr,216600,4,Girlfriend,2002
33,0.538,0.677,0,-6.099,1,0.187,0.00541,0.0,0.236,0.913,132.346,audio_features,2cxbxpHrND6i4uvUGVvC9J,spotify:track:2cxbxpHrND6i4uvUGVvC9J,https://api.spotify.com/v1/tracks/2cxbxpHrND6i4uvUGVvC9J,https://api.spotify.com/v1/audio-analysis/2cxbxpHrND6i4uvUGVvC9J,214200,5,Just a Friend 2002,2002
34,0.717,0.733,4,-4.985,1,0.0427,0.0398,0.0,0.136,0.713,119.996,audio_features,215JYyyUnrJ98NK3KEwu6d,spotify:track:215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/tracks/215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/audio-analysis/215JYyyUnrJ98NK3KEwu6d,292307,4,Soak Up the Sun,2002
35,0.624,0.85,0,-4.754,0,0.0756,0.00234,0.0,0.0621,0.615,98.525,audio_features,1BfRdnfPYrni7zj4ANodBX,spotify:track:1BfRdnfPYrni7zj4ANodBX,https://api.spotify.com/v1/tracks/1BfRdnfPYrni7zj4ANodBX,https://api.spotify.com/v1/audio-analysis/1BfRdnfPYrni7zj4ANodBX,210693,4,Don't Let Me Get Me,2002
36,0.547,0.394,4,-9.793,0,0.0262,0.0522,6.4e-06,0.0795,0.17,142.37,audio_features,2CtemffYhT0DJWcT1XW047,spotify:track:2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/tracks/2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/audio-analysis/2CtemffYhT0DJWcT1XW047,388733,3,Nothin',2002
37,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,audio_features,5Y0E3dOeynKuLDAXu0t0Bg,spotify:track:5Y0E3dOeynKuLDAXu0t0Bg,https://api.spotify.com/v1/tracks/5Y0E3dOeynKuLDAXu0t0Bg,https://api.spotify.com/v1/audio-analysis/5Y0E3dOeynKuLDAXu0t0Bg,237800,4,Oops (Oh My),2002
38,0.414,0.572,8,-3.918,1,0.0311,0.163,0.0,0.115,0.16,145.184,audio_features,4kvdX9zzsix7jYHsRVkVUH,spotify:track:4kvdX9zzsix7jYHsRVkVUH,https://api.spotify.com/v1/tracks/4kvdX9zzsix7jYHsRVkVUH,https://api.spotify.com/v1/audio-analysis/4kvdX9zzsix7jYHsRVkVUH,228280,4,A Moment Like This,2002
39,0.701,0.677,11,-6.591,0,0.147,0.0737,0.000162,0.187,0.367,99.271,audio_features,36jSIOSE72neBbKntCthqw,spotify:track:36jSIOSE72neBbKntCthqw,https://api.spotify.com/v1/tracks/36jSIOSE72neBbKntCthqw,https://api.spotify.com/v1/audio-analysis/36jSIOSE72neBbKntCthqw,226440,4,Addictive,2002
40,0.732,0.855,7,-4.064,1,0.0415,0.306,0.0,0.12,0.221,106.004,audio_features,3ZEno9fORwMA1HPecdLi0R,spotify:track:3ZEno9fORwMA1HPecdLi0R,https://api.spotify.com/v1/tracks/3ZEno9fORwMA1HPecdLi0R,https://api.spotify.com/v1/audio-analysis/3ZEno9fORwMA1HPecdLi0R,242691,4,Happy,2002
41,0.668,0.739,4,-4.919,1,0.0308,0.0383,0.0,0.13,0.571,131.918,audio_features,6Vecwo7AHst9V2CE3kmwr0,spotify:track:6Vecwo7AHst9V2CE3kmwr0,https://api.spotify.com/v1/tracks/6Vecwo7AHst9V2CE3kmwr0,https://api.spotify.com/v1/audio-analysis/6Vecwo7AHst9V2CE3kmwr0,231467,4,No Such Thing,2002
42,0.689,0.774,9,-4.528,1,0.0278,8.72e-05,0.0,0.0941,0.25,102.054,audio_features,1BpV8IGf4XsRRJf4Xuui9q,spotify:track:1BpV8IGf4XsRRJf4Xuui9q,https://api.spotify.com/v1/tracks/1BpV8IGf4XsRRJf4Xuui9q,https://api.spotify.com/v1/audio-analysis/1BpV8IGf4XsRRJf4Xuui9q,236600,4,Just Like a Pill,2002
43,0.64,0.59,7,-7.442,1,0.32,0.252,0.0,0.665,0.519,83.133,audio_features,21iEEekDSvQjVARSQ4dpXY,spotify:track:21iEEekDSvQjVARSQ4dpXY,https://api.spotify.com/v1/tracks/21iEEekDSvQjVARSQ4dpXY,https://api.spotify.com/v1/audio-analysis/21iEEekDSvQjVARSQ4dpXY,318213,4,Down 4 U,2002
44,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,audio_features,3E7ZwUMJFqpsDOJzEkBrQ7,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/audio-analysis/3E7ZwUMJFqpsDOJzEkBrQ7,230640,4,Can't Get You Out of My Head,2002
45,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,audio_features,3TwtrR1yNLY1PMPsrGQpOp,spotify:track:3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/tracks/3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/audio-analysis/3TwtrR1yNLY1PMPsrGQpOp,221693,4,Superman (It's Not Easy),2002
46,0.908,0.758,9,-4.753,0,0.174,0.0687,0.0,0.0783,0.87,148.015,audio_features,7BMO7O7ImjV8HNTH74Tshv,spotify:track:7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/tracks/7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/audio-analysis/7BMO7O7ImjV8HNTH74Tshv,297840,4,Cleanin' Out My Closet,2002
47,0.412,0.77,11,-6.057,0,0.18,0.462,1.5e-06,0.0485,0.418,101.955,audio_features,3oXNIpoUMdk8qGkwCeXqGv,spotify:track:3oXNIpoUMdk8qGkwCeXqGv,https://api.spotify.com/v1/tracks/3oXNIpoUMdk8qGkwCeXqGv,https://api.spotify.com/v1/audio-analysis/3oXNIpoUMdk8qGkwCeXqGv,254493,3,Halfcrazy,2002
48,0.792,0.93,1,-6.32,1,0.0693,0.115,0.0,0.292,0.812,105.505,audio_features,36gOOIQaBwXZVKL5z2vC3Z,spotify:track:36gOOIQaBwXZVKL5z2vC3Z,https://api.spotify.com/v1/tracks/36gOOIQaBwXZVKL5z2vC3Z,https://api.spotify.com/v1/audio-analysis/36gOOIQaBwXZVKL5z2vC3Z,261027,4,"Lights, Camera, Action!",2002
49,0.675,0.607,11,-3.538,1,0.162,0.0302,8.97e-06,0.339,0.56,177.928,audio_features,563vSy3HB5NHxel1VGQCW6,spotify:track:563vSy3HB5NHxel1VGQCW6,https://api.spotify.com/v1/tracks/563vSy3HB5NHxel1VGQCW6,https://api.spotify.com/v1/audio-analysis/563vSy3HB5NHxel1VGQCW6,335613,4,Still Fly,2002
50,0.652,0.41,4,-8.323,0,0.158,0.333,0.0,0.064,0.495,75.09,audio_features,1NRorokmYEtr1koWybvaE4,spotify:track:1NRorokmYEtr1koWybvaE4,https://api.spotify.com/v1/tracks/1NRorokmYEtr1koWybvaE4,https://api.spotify.com/v1/audio-analysis/1NRorokmYEtr1koWybvaE4,303333,4,A Woman's Worth,2002
51,0.659,0.812,4,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,83.014,audio_features,0gPQTLaqHDgdupKEok7J2x,spotify:track:0gPQTLaqHDgdupKEok7J2x,https://api.spotify.com/v1/tracks/0gPQTLaqHDgdupKEok7J2x,https://api.spotify.com/v1/audio-analysis/0gPQTLaqHDgdupKEok7J2x,235133,4,7 Days,2002
52,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.524,85.979,audio_features,6JMtK333DqcLEUHfmfBsk0,spotify:track:6JMtK333DqcLEUHfmfBsk0,https://api.spotify.com/v1/tracks/6JMtK333DqcLEUHfmfBsk0,https://api.spotify.com/v1/audio-analysis/6JMtK333DqcLEUHfmfBsk0,192560,4,Hey Ma,2002
53,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,audio_features,3jagJCUbdqhDSPuxP8cAqF,spotify:track:3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/tracks/3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/audio-analysis/3jagJCUbdqhDSPuxP8cAqF,263227,4,Work It,2002
54,0.777,0.764,1,-5.681,1,0.141,0.243,0.0,0.103,0.174,177.868,audio_features,1Q9b6CeMcDuO0uq5OJCrqu,spotify:track:1Q9b6CeMcDuO0uq5OJCrqu,https://api.spotify.com/v1/tracks/1Q9b6CeMcDuO0uq5OJCrqu,https://api.spotify.com/v1/audio-analysis/1Q9b6CeMcDuO0uq5OJCrqu,270867,4,Move Bitch,2002
55,0.628,0.834,6,-6.341,0,0.0497,0.403,0.0,0.051,0.626,97.865,audio_features,2AogRMqARWyUP7VQ3gmSoY,spotify:track:2AogRMqARWyUP7VQ3gmSoY,https://api.spotify.com/v1/tracks/2AogRMqARWyUP7VQ3gmSoY,https://api.spotify.com/v1/audio-analysis/2AogRMqARWyUP7VQ3gmSoY,215507,4,Can't Fight the Moonlight,2002
56,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,audio_features,5IMtdHjJ1OtkxbGe4zfUxQ,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/audio-analysis/5IMtdHjJ1OtkxbGe4zfUxQ,276493,4,Escape,2002
57,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,audio_features,2cX2coZS1PYBfPs8wgbdWE,spotify:track:2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/tracks/2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/audio-analysis/2cX2coZS1PYBfPs8wgbdWE,196213,4,More Than A Woman,2002
58,0.772,0.665,8,-3.947,1,0.0349,0.0136,0.012,0.0905,0.838,115.138,audio_features,6AfLmKXzhEZjwiVPs5jhdV,spotify:track:6AfLmKXzhEZjwiVPs5jhdV,https://api.spotify.com/v1/tracks/6AfLmKXzhEZjwiVPs5jhdV,https://api.spotify.com/v1/audio-analysis/6AfLmKXzhEZjwiVPs5jhdV,242587,4,Hella Good,2002
59,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,audio_features,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/audio-analysis/4SqWKzw0CbA05TGszDgMlc,160240,4,I Love You,2002
60,0.837,0.765,7,-5.007,0,0.0631,0.0852,7.08e-05,0.1,0.912,133.57,audio_features,747tpec1a0Hfqvj2za1pBs,spotify:track:747tpec1a0Hfqvj2za1pBs,https://api.spotify.com/v1/tracks/747tpec1a0Hfqvj2za1pBs,https://api.spotify.com/v1/audio-analysis/747tpec1a0Hfqvj2za1pBs,161200,4,Gotta Get thru This,2002
61,0.697,0.793,6,-4.699,0,0.323,0.0844,0.0,0.0619,0.56,89.767,audio_features,4SnTf4ixVZCfQtxHNhky0T,spotify:track:4SnTf4ixVZCfQtxHNhky0T,https://api.spotify.com/v1/tracks/4SnTf4ixVZCfQtxHNhky0T,https://api.spotify.com/v1/audio-analysis/4SnTf4ixVZCfQtxHNhky0T,238600,4,"Pass the Courvoisier, Part II",2002
62,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4,Lose Yourself,2002
63,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,audio_features,30VHURM5NOfoZmqp2iKawS,spotify:track:30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/tracks/30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/audio-analysis/30VHURM5NOfoZmqp2iKawS,219053,4,Butterflies,2002
64,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,audio_features,0Qh38w01QRXK6KHIv0e3hb,spotify:track:0Qh38w01QRXK6KHIv0e3hb,https://api.spotify.com/v1/tracks/0Qh38w01QRXK6KHIv0e3hb,https://api.spotify.com/v1/audio-analysis/0Qh38w01QRXK6KHIv0e3hb,269600,4,What About Us?,2002
65,0.616,0.597,8,-5.328,1,0.0415,0.691,0.0,0.104,0.362,165.508,audio_features,15f8Cv8RXUlOOCIf2oaceN,spotify:track:15f8Cv8RXUlOOCIf2oaceN,https://api.spotify.com/v1/tracks/15f8Cv8RXUlOOCIf2oaceN,https://api.spotify.com/v1/audio-analysis/15f8Cv8RXUlOOCIf2oaceN,224067,4,Underneath Your Clothes,2002
66,0.476,0.663,6,-6.905,1,0.191,0.182,0.0,0.321,0.525,74.884,audio_features,1F1XjwRzMh8KT2BvH6ISkG,spotify:track:1F1XjwRzMh8KT2BvH6ISkG,https://api.spotify.com/v1/tracks/1F1XjwRzMh8KT2BvH6ISkG,https://api.spotify.com/v1/audio-analysis/1F1XjwRzMh8KT2BvH6ISkG,276360,4,Rainy Dayz,2002
67,0.562,0.594,3,-4.578,0,0.0558,0.318,0.0,0.311,0.423,62.876,audio_features,0Uyh92tLyb9JawG8lmWCzJ,spotify:track:0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/tracks/0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/audio-analysis/0Uyh92tLyb9JawG8lmWCzJ,265533,4,Differences,2002
68,0.617,0.616,7,-10.628,1,0.0253,0.177,0.000293,0.172,0.659,96.841,audio_features,49DU3VEyKdtibiLvouNZEw,spotify:track:49DU3VEyKdtibiLvouNZEw,https://api.spotify.com/v1/tracks/49DU3VEyKdtibiLvouNZEw,https://api.spotify.com/v1/audio-analysis/49DU3VEyKdtibiLvouNZEw,151859,4,If I Could Go!,2002
69,0.814,0.852,2,-6.176,1,0.401,0.0958,1.32e-06,0.0288,0.717,184.682,audio_features,074v54tSEWLbq3Hu5wf6uh,spotify:track:074v54tSEWLbq3Hu5wf6uh,https://api.spotify.com/v1/tracks/074v54tSEWLbq3Hu5wf6uh,https://api.spotify.com/v1/audio-analysis/074v54tSEWLbq3Hu5wf6uh,295347,3,The Whole World,2002
70,0.729,0.731,4,-4.823,1,0.0682,0.235,1.35e-06,0.391,0.838,138.204,audio_features,6fR6Z0Vc1K6yQWNUIKjAIR,spotify:track:6fR6Z0Vc1K6yQWNUIKjAIR,https://api.spotify.com/v1/tracks/6fR6Z0Vc1K6yQWNUIKjAIR,https://api.spotify.com/v1/audio-analysis/6fR6Z0Vc1K6yQWNUIKjAIR,302720,4,Underneath It All,2002
71,0.755,0.772,3,-4.539,0,0.154,0.0605,9.19e-05,0.223,0.586,168.062,audio_features,67jvGGbJmOmVonlyX3mNkV,spotify:track:67jvGGbJmOmVonlyX3mNkV,https://api.spotify.com/v1/tracks/67jvGGbJmOmVonlyX3mNkV,https://api.spotify.com/v1/audio-analysis/67jvGGbJmOmVonlyX3mNkV,233160,4,Caramel,2002
72,0.667,0.808,6,-3.878,1,0.238,0.239,0.0,0.298,0.712,95.075,audio_features,7cGcyNd7NVvDIwCAQSbJLI,spotify:track:7cGcyNd7NVvDIwCAQSbJLI,https://api.spotify.com/v1/tracks/7cGcyNd7NVvDIwCAQSbJLI,https://api.spotify.com/v1/audio-analysis/7cGcyNd7NVvDIwCAQSbJLI,286907,4,Luv U Better,2002
73,0.778,0.761,2,-5.529,1,0.0525,0.141,4.6e-05,0.0441,0.923,107.288,audio_features,5WavgurgGX48eZv1q1E3on,spotify:track:5WavgurgGX48eZv1q1E3on,https://api.spotify.com/v1/tracks/5WavgurgGX48eZv1q1E3on,https://api.spotify.com/v1/audio-analysis/5WavgurgGX48eZv1q1E3on,228000,4,Gimme the Light,2002
74,0.564,0.373,5,-6.218,1,0.0408,0.515,0.0,0.0995,0.458,80.088,audio_features,2LCGFBu1ej6zt4r1VGPjny,spotify:track:2LCGFBu1ej6zt4r1VGPjny,https://api.spotify.com/v1/tracks/2LCGFBu1ej6zt4r1VGPjny,https://api.spotify.com/v1/audio-analysis/2LCGFBu1ej6zt4r1VGPjny,246119,4,Gone,2002
75,0.767,0.313,7,-12.059,1,0.0798,0.838,0.0,0.105,0.765,82.582,audio_features,7zjEyeBsaw9gV0jofJLfOM,spotify:track:7zjEyeBsaw9gV0jofJLfOM,https://api.spotify.com/v1/tracks/7zjEyeBsaw9gV0jofJLfOM,https://api.spotify.com/v1/audio-analysis/7zjEyeBsaw9gV0jofJLfOM,210907,4,Livin' It Up,2002
76,0.921,0.668,7,-8.73,1,0.235,0.0949,0.0,0.592,0.892,131.059,audio_features,4SyadrABZJIjeND1HPJS31,spotify:track:4SyadrABZJIjeND1HPJS31,https://api.spotify.com/v1/tracks/4SyadrABZJIjeND1HPJS31,https://api.spotify.com/v1/audio-analysis/4SyadrABZJIjeND1HPJS31,296587,4,Rollout (My Business),2002
77,0.338,0.685,1,-5.178,1,0.0322,0.00052,0.000512,0.109,0.221,102.192,audio_features,4KqTGPPmXowMPEoShSVOta,spotify:track:4KqTGPPmXowMPEoShSVOta,https://api.spotify.com/v1/tracks/4KqTGPPmXowMPEoShSVOta,https://api.spotify.com/v1/audio-analysis/4KqTGPPmXowMPEoShSVOta,238173,4,Here Is Gone,2002
78,0.555,0.648,11,-6.539,0,0.296,0.693,0.000644,0.128,0.641,195.887,audio_features,2g3afkZqrBxT9RWNSPSWa7,spotify:track:2g3afkZqrBxT9RWNSPSWa7,https://api.spotify.com/v1/tracks/2g3afkZqrBxT9RWNSPSWa7,https://api.spotify.com/v1/audio-analysis/2g3afkZqrBxT9RWNSPSWa7,140041,4,No More Drama,2002
79,0.589,0.892,2,-3.197,1,0.0365,0.0633,0.0,0.149,0.76,131.951,audio_features,2jwaErbghhcia4JqUYWz3g,spotify:track:2jwaErbghhcia4JqUYWz3g,https://api.spotify.com/v1/tracks/2jwaErbghhcia4JqUYWz3g,https://api.spotify.com/v1/audio-analysis/2jwaErbghhcia4JqUYWz3g,224630,4,Days Go By,2002
80,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,audio_features,6epn3r7S14KUqlReYr77hA,spotify:track:6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/audio-analysis/6epn3r7S14KUqlReYr77hA,214240,4,Baby,2002
81,0.612,0.62,7,-9.785,1,0.0645,0.255,0.0,0.129,0.502,143.78,audio_features,1sR3kJi14jA8Gau3a0yXAo,spotify:track:1sR3kJi14jA8Gau3a0yXAo,https://api.spotify.com/v1/tracks/1sR3kJi14jA8Gau3a0yXAo,https://api.spotify.com/v1/audio-analysis/1sR3kJi14jA8Gau3a0yXAo,200440,4,The Good Stuff,2002
82,0.896,0.649,8,-3.792,1,0.208,0.177,0.0,0.0759,0.822,99.107,audio_features,2EcW94ak7kYH4mDMvI7iWg,spotify:track:2EcW94ak7kYH4mDMvI7iWg,https://api.spotify.com/v1/tracks/2EcW94ak7kYH4mDMvI7iWg,https://api.spotify.com/v1/audio-analysis/2EcW94ak7kYH4mDMvI7iWg,213533,4,We Thuggin',2002
83,0.565,0.5,7,-8.822,1,0.031,0.452,0.0,0.137,0.242,70.984,audio_features,0eHT8N5YQglv8cYYizXvSw,spotify:track:0eHT8N5YQglv8cYYizXvSw,https://api.spotify.com/v1/tracks/0eHT8N5YQglv8cYYizXvSw,https://api.spotify.com/v1/audio-analysis/0eHT8N5YQglv8cYYizXvSw,210933,4,Good Morning Beautiful,2002
84,0.637,0.725,5,-5.073,1,0.0333,0.0702,0.00438,0.203,0.415,92.99,audio_features,0qvlhVNm7L5IWabWF5hlEL,spotify:track:0qvlhVNm7L5IWabWF5hlEL,https://api.spotify.com/v1/tracks/0qvlhVNm7L5IWabWF5hlEL,https://api.spotify.com/v1/audio-analysis/0qvlhVNm7L5IWabWF5hlEL,274733,4,Rock the Boat,2002
85,0.713,0.579,11,-8.066,1,0.0413,0.338,0.0,0.174,0.511,125.179,audio_features,1FV374EPG5CrjdIbIMLkcv,spotify:track:1FV374EPG5CrjdIbIMLkcv,https://api.spotify.com/v1/tracks/1FV374EPG5CrjdIbIMLkcv,https://api.spotify.com/v1/audio-analysis/1FV374EPG5CrjdIbIMLkcv,242733,4,Drive (For Daddy Gene),2002
86,0.614,0.681,2,-6.616,1,0.0337,0.152,7.32e-06,0.0797,0.341,123.898,audio_features,6a0e5Fb8cwz8pklTJOFGju,spotify:track:6a0e5Fb8cwz8pklTJOFGju,https://api.spotify.com/v1/tracks/6a0e5Fb8cwz8pklTJOFGju,https://api.spotify.com/v1/audio-analysis/6a0e5Fb8cwz8pklTJOFGju,270333,4,Standing Still,2002
87,0.458,0.976,0,-3.791,1,0.0459,0.00182,0.0,0.193,0.76,154.007,audio_features,46ZfPS5VpSQVU5gb82hg3K,spotify:track:46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/tracks/46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/audio-analysis/46ZfPS5VpSQVU5gb82hg3K,218867,4,Anything,2002
88,0.692,0.656,10,-4.81,0,0.151,0.358,0.0029,0.0929,0.629,105.994,audio_features,0pLmfgIANOX9FB9uZDU43x,spotify:track:0pLmfgIANOX9FB9uZDU43x,https://api.spotify.com/v1/tracks/0pLmfgIANOX9FB9uZDU43x,https://api.spotify.com/v1/audio-analysis/0pLmfgIANOX9FB9uZDU43x,248933,4,Full Moon,2002
89,0.775,0.663,4,-4.834,1,0.191,0.159,4.37e-05,0.0678,0.567,137.939,audio_features,269auiDjjDWyQdYezr8QFV,spotify:track:269auiDjjDWyQdYezr8QFV,https://api.spotify.com/v1/tracks/269auiDjjDWyQdYezr8QFV,https://api.spotify.com/v1/audio-analysis/269auiDjjDWyQdYezr8QFV,178973,4,Uh Huh,2002
90,0.574,0.691,6,-5.103,1,0.035,0.0826,1.65e-05,0.149,0.195,91.969,audio_features,5fkDD7aQLUmMy1EwzNm0ZB,spotify:track:5fkDD7aQLUmMy1EwzNm0ZB,https://api.spotify.com/v1/tracks/5fkDD7aQLUmMy1EwzNm0ZB,https://api.spotify.com/v1/audio-analysis/5fkDD7aQLUmMy1EwzNm0ZB,259773,4,A New Day Has Come,2002
91,0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29e-05,0.198,0.888,125.013,audio_features,7dsImih2L25fa6qjNphBI7,spotify:track:7dsImih2L25fa6qjNphBI7,https://api.spotify.com/v1/tracks/7dsImih2L25fa6qjNphBI7,https://api.spotify.com/v1/audio-analysis/7dsImih2L25fa6qjNphBI7,210547,4,Turn Off the Light,2002
92,0.602,0.683,1,-6.82,1,0.0304,0.347,0.00338,0.11,0.522,120.787,audio_features,3YxKqZFpcxBPvpUssL8FS2,spotify:track:3YxKqZFpcxBPvpUssL8FS2,https://api.spotify.com/v1/tracks/3YxKqZFpcxBPvpUssL8FS2,https://api.spotify.com/v1/audio-analysis/3YxKqZFpcxBPvpUssL8FS2,218307,4,Living and Living Well,2002
93,0.629,0.737,1,-4.309,0,0.0323,0.332,0.0,0.147,0.341,87.068,audio_features,3vzmDjQ7E6gzAVg4ecp6XU,spotify:track:3vzmDjQ7E6gzAVg4ecp6XU,https://api.spotify.com/v1/tracks/3vzmDjQ7E6gzAVg4ecp6XU,https://api.spotify.com/v1/audio-analysis/3vzmDjQ7E6gzAVg4ecp6XU,199813,4,My List,2002
94,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,audio_features,2LVxvGhl2U5p2ql2ujc6vZ,spotify:track:2LVxvGhl2U5p2ql2ujc6vZ,https://api.spotify.com/v1/tracks/2LVxvGhl2U5p2ql2ujc6vZ,https://api.spotify.com/v1/audio-analysis/2LVxvGhl2U5p2ql2ujc6vZ,269400,4,Hands Clean,2002
95,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000,4,Sk8er Boi,2002
96,0.549,0.693,2,-5.572,1,0.0311,0.18,1.75e-06,0.153,0.819,170.241,audio_features,0JiX8NsRdCHm8GliFuf97V,spotify:track:0JiX8NsRdCHm8GliFuf97V,https://api.spotify.com/v1/tracks/0JiX8NsRdCHm8GliFuf97V,https://api.spotify.com/v1/audio-analysis/0JiX8NsRdCHm8GliFuf97V,249412,4,Long Time Gone,2002
97,0.642,0.388,0,-9.194,1,0.0322,0.473,0.0,0.0754,0.186,115.355,audio_features,4aOQG9TYcZOhT3sngkMI9K,spotify:track:4aOQG9TYcZOhT3sngkMI9K,https://api.spotify.com/v1/tracks/4aOQG9TYcZOhT3sngkMI9K,https://api.spotify.com/v1/audio-analysis/4aOQG9TYcZOhT3sngkMI9K,305093,4,Where Were You (When the World Stopped Turning),2002
98,0.853,0.811,6,-4.927,0,0.0646,0.0439,0.000307,0.0703,0.9,114.964,audio_features,6W2Ef5Ph6ILTUAedoQ3QIv,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/tracks/6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/audio-analysis/6W2Ef5Ph6ILTUAedoQ3QIv,283627,4,Like I Love You,2002
99,0.433,0.778,4,-7.681,1,0.041,0.843,0.0,0.139,0.764,114.208,audio_features,5de9Ho64dovuQI8Uhn5gPD,spotify:track:5de9Ho64dovuQI8Uhn5gPD,https://api.spotify.com/v1/tracks/5de9Ho64dovuQI8Uhn5gPD,https://api.spotify.com/v1/audio-analysis/5de9Ho64dovuQI8Uhn5gPD,87561,4,I Do!!,2002
0,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,audio_features,4RY96Asd9IefaL3X4LOLZ8,spotify:track:4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467,4,In da Club,2003
1,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024,audio_features,5dNfHmqgr128gMY2tc5CeJ,spotify:track:5dNfHmqgr128gMY2tc5CeJ,https://api.spotify.com/v1/tracks/5dNfHmqgr128gMY2tc5CeJ,https://api.spotify.com/v1/audio-analysis/5dNfHmqgr128gMY2tc5CeJ,186067,4,Ignition,2003
